CourseCode,courseTitle,course Credit,Section,Faculty,CourseTime,Room,Seat Capacity
BUS172,Introduction to Statistics,3,28,AZD,RA 01:00 PM - 02:30 PM,NAC502,40
BUS172,Introduction to Statistics,3,29,JHK,RA 02:40 PM - 04:10 PM,NAC204,40
BUS172,Introduction to Statistics,3,30,MMs1,RA 02:40 PM - 04:10 PM,NAC305,40
BUS172,Introduction to Statistics,3,31,MKZ,RA 04:20 PM - 05:50 PM,NAC305,40
BUS172,Introduction to Statistics,3,32,MLtR,RA 06:00 PM - 07:30 PM,NAC404,40
BUS172,Introduction to Statistics,3,33,Mof,ST 02:40 PM - 04:10 PM,NAC210,40
BUS172,Introduction to Statistics,3,34,MWHB,MW 08:00 AM - 09:30 AM,NAC307,40
BUS172,Introduction to Statistics,3,35,TBA,ST 08:00 AM - 09:30 AM,NAC505,40
BUS173,Applied Statistics,3,1,RSj,ST 08:00 AM - 09:30 AM,NAC210,40
BUS173,Applied Statistics,3,2,RSj,ST 09:40 AM - 11:10 AM,NAC204,40
BUS173,Applied Statistics,3,3,MHM,ST 09:40 AM - 11:10 AM,NAC404,40
BUS173,Applied Statistics,3,4,JAH,ST 09:40 AM - 11:10 AM,NAC504,40
BUS173,Applied Statistics,3,5,ARK1,ST 01:00 PM - 02:30 PM,NAC502,40
BUS173,Applied Statistics,3,6,ARK1,ST 04:20 PM - 05:50 PM,NAC502,40
BUS173,Applied Statistics,3,7,RSj,MW 08:00 AM - 09:30 AM,NAC404,40
BUS173,Applied Statistics,3,8,MHM,MW 09:40 AM - 11:10 AM,NAC404,40
BUS173,Applied Statistics,3,9,JAH,MW 02:40 PM - 04:10 PM,NAC504,40
BUS173,Applied Statistics,3,10,JAH,MW 04:20 PM - 05:50 PM,NAC504,40
BUS173,Applied Statistics,3,11,BSK,ST 06:00 PM - 07:30 PM,NAC308,40
BUS173,Applied Statistics,3,12,MAU3,RA 08:00 AM - 09:30 AM,NAC305,40
BUS173,Applied Statistics,3,13,IAM,RA 02:40 PM - 04:10 PM,NAC308,40
BUS173,Applied Statistics,3,14,Min,RA 02:40 PM - 04:10 PM,NAC501,40
BUS173,Applied Statistics,3,15,ZKH3,RA 02:40 PM - 04:10 PM,NAC502,40
BUS173,Applied Statistics,3,16,MdRH,RA 04:20 PM - 05:50 PM,NAC502,40
BUS173,Applied Statistics,3,17,MdRH,RA 06:00 PM - 07:30 PM,NAC205,40
BUS173,Applied Statistics,3,18,TBA,ST 04:20 PM - 05:50 PM,NAC507,40
BUS173,Applied Statistics,3,19,MKZ,RA 08:00 AM - 09:30 AM,NAC210,40
BUS173,Applied Statistics,3,20,TBA,MW 08:00 AM - 09:30 AM,NAC505,40
BUS173,Applied Statistics,3,21,TBA,RA 06:00 PM - 07:30 PM,NAC204,40
BUS251,Business Communication,3,1,ZMU,ST 08:00 AM - 09:30 AM,NAC502,40
BUS251,Business Communication,3,2,TYA,ST 09:40 AM - 11:10 AM,NAC205,40
BUS251,Business Communication,3,3,HMM1,ST 11:20 AM - 12:50 PM,NAC204,40
BUS251,Business Communication,3,4,HMM1,ST 01:00 PM - 02:30 PM,NAC204,40
BUS251,Business Communication,3,5,UHM,ST 02:40 PM - 04:10 PM,NAC204,40
BUS251,Business Communication,3,6,LkK,ST 02:40 PM - 04:10 PM,NAC205,40
BUS251,Business Communication,3,7,ZbR,ST 02:40 PM - 04:10 PM,NAC502,40
BUS251,Business Communication,3,8,AMTr,ST 04:20 PM - 05:50 PM,NAC306,40
BUS251,Business Communication,3,9,LkK,ST 04:20 PM - 05:50 PM,NAC308,40
BUS251,Business Communication,3,10,UHM,ST 04:20 PM - 05:50 PM,NAC404,40
BUS251,Business Communication,3,11,EhN,MW 08:00 AM - 09:30 AM,NAC204,40
BUS251,Business Communication,3,12,ZbR,MW 01:00 PM - 02:30 PM,NAC501,40
BUS251,Business Communication,3,13,UHM,MW 04:20 PM - 05:50 PM,NAC308,40
BUS251,Business Communication,3,14,AMTr,ST 06:00 PM - 07:30 PM,NAC404,40
BUS500,Communication Skills for Manager,3,1,TBA,T 07:00 PM - 10:10 PM,NAC605,40
BUS500,Communication Skills for Manager,3,2,TBA,R 07:00 PM - 10:10 PM,NAC605,40
BUS501,Business Mathematics,3,1,FAS,M 07:00 PM - 10:10 PM,NAC991,40
BUS501,Business Mathematics,3,2,AkM2,R 07:00 PM - 10:10 PM,NAC992,40
BUS501,Business Mathematics,3,3,Mot,T 07:00 PM - 10:10 PM,NAC604,40
BUS501,Business Mathematics,3,4,OMG,A 07:00 PM - 10:10 PM,NAC504,40
BUS505,Accounting Principles,3,1,FjM,M 07:00 PM - 10:10 PM,NAC510,40
BUS505,Accounting Principles,3,2,FjM,W 07:00 PM - 10:10 PM,NAC510,40
BUS505,Accounting Principles,3,3,MIBS,S 07:00 PM - 10:10 PM,NAC508,40
BUS505,Accounting Principles,3,4,MTq,T 07:00 PM - 10:10 PM,NAC511,40
BUS505,Accounting Principles,3,5,MdMZ,A 07:00 PM - 10:10 PM,NAC991,40
BUS511,Business Statistics,3,1,TMY,M 03:00 PM - 06:30 PM,NAC991,40
BUS511,Business Statistics,3,2,AbSa,W 07:00 PM - 10:10 PM,NAC992,40
BUS511,Business Statistics,3,3,KZn,S 07:00 PM - 10:10 PM,NAC993,40
BUS511,Business Statistics,3,4,KZn,A 07:00 PM - 10:10 PM,NAC620,40
BUS511,Business Statistics,3,5,AtR,T 07:00 PM - 10:10 PM,NAC510,40
BUS516,Computer Information Systems,3,1,UTH,R 07:00 PM - 10:10 PM,NAC991,40
BUS516,Computer Information Systems,3,2,UTH,A 03:00 PM - 06:30 PM,NAC991,40
BUS516,Computer Information Systems,3,3,ABKr,S 07:00 PM - 10:10 PM,NAC506,40
BUS516,Computer Information Systems,3,4,MdMI,M 07:00 PM - 10:10 PM,NAC990,40
BUS518,Business Law and Ethics,3,1,ItA,W 07:00 PM - 10:10 PM,NAC511,40
BUS518,Business Law and Ethics,3,2,NMA,M 07:00 PM - 10:10 PM,NAC501,40
BUS518,Business Law and Ethics,3,3,Zmn,T 07:00 PM - 10:10 PM,NAC506,40
BUS518,Business Law and Ethics,3,4,SAA4,A 03:00 PM - 06:30 PM,NAC507,40
BUS520,Management and Organizational Behavior,3,1,MdS,R 03:00 PM - 06:30 PM,NAC990,40
BUS520,Management and Organizational Behavior,3,2,MdS,A 03:00 PM - 06:30 PM,NAC990,40
BUS520,Management and Organizational Behavior,3,3,ZMU,M 07:00 PM - 10:10 PM,NAC621,40
BUS520,Management and Organizational Behavior,3,4,TBA,W 07:00 PM - 10:10 PM,NAC604,40
BUS520,Management and Organizational Behavior,3,5,ULM,S 07:00 PM - 10:10 PM,NAC509,40
BUS520,Management and Organizational Behavior,3,6,ULM,F 09:00 AM - 12:30 PM,NAC990,40
BUS525,Managerial Economics,3,1,Tmr,M 07:00 PM - 10:10 PM,NAC603,40
BUS525,Managerial Economics,3,2,Tmr,W 07:00 PM - 10:10 PM,NAC603,40
BUS525,Managerial Economics,3,3,SBn,T 07:00 PM - 10:10 PM,NAC619,40
BUS525,Managerial Economics,3,4,KMZ2,S 07:00 PM - 10:10 PM,NAC511,40
BUS525,Managerial Economics,3,5,TBA,R 07:00 PM - 10:10 PM,NAC621,40
BUS530,Economic Conditions Analysis,3,1,Tmr,T 07:00 PM - 10:10 PM,NAC603,40
BUS530,Economic Conditions Analysis,3,2,AKP,R 07:00 PM - 10:10 PM,NAC993,40
BUS530,Economic Conditions Analysis,3,3,MCw,S 07:00 PM - 10:10 PM,NAC621,40
BUS530,Economic Conditions Analysis,3,4,QSn,W 07:00 PM - 10:10 PM,NAC621,40
BUS530,Economic Conditions Analysis,3,5,MAU3,A 07:00 PM - 10:10 PM,NAC503,40
BUS535,Business Research Methods,3,1,DSr,M 07:00 PM - 10:10 PM,NAC620,40
BUS535,Business Research Methods,3,2,NZQ,W 07:00 PM - 10:10 PM,NAC602,40
BUS535,Business Research Methods,3,3,ZbR,S 07:00 PM - 10:10 PM,NAC604,40
BUS535,Business Research Methods,3,4,MTDI,T 07:00 PM - 10:10 PM,NAC512,40
BUS535,Business Research Methods,3,5,MNE,R 07:00 PM - 10:10 PM,NAC512,40
BUS535,Business Research Methods,3,6,NZH1,F 07:00 PM - 10:10 PM,NAC993,40
BUS601,Human Resource Management,3,1,KsM,T 03:00 PM - 06:30 PM,NAC992,40
BUS601,Human Resource Management,3,2,KsM,T 07:00 PM - 10:10 PM,NAC601,40
BUS601,Human Resource Management,3,3,Alm,S 07:00 PM - 10:10 PM,NAC991,40
BUS601,Human Resource Management,3,4,IrA,W 07:00 PM - 10:10 PM,NAC991,40
BUS601,Human Resource Management,3,5,QAF,F 07:00 PM - 10:10 PM,NAC991,40
BUS620,Marketing Management,3,1,MHHS,M 07:00 PM - 10:10 PM,NAC604,40
BUS620,Marketing Management,3,2,SMKN,S 07:00 PM - 10:10 PM,NAC507,40
BUS620,Marketing Management,3,3,TBA,M 07:00 PM - 10:10 PM,NAC605,40
BUS620,Marketing Management,3,4,TBA,W 07:00 PM - 10:10 PM,NAC605,40
BUS620,Marketing Management,3,5,SMKN,T 07:00 PM - 10:10 PM,NAC508,40
BUS635,Managerial Finance,3,1,Rma,W 07:00 PM - 10:10 PM,NAC619A,40
BUS635,Managerial Finance,3,2,TBA,S 07:00 PM - 10:10 PM,NAC502,40
BUS635,Managerial Finance,3,3,HMM,F 07:00 PM - 10:10 PM,NAC619A,40
BUS635,Managerial Finance,3,4,Aay,R 07:00 PM - 10:10 PM,NAC514,40
BUS635,Managerial Finance,3,5,AUM,T 07:00 PM - 10:10 PM,NAC618,40
BUS650,Operations Management,3,1,ZTM,S 07:00 PM - 10:10 PM,NAC992,40
BUS650,Operations Management,3,2,ZTM,T 07:00 PM - 10:10 PM,NAC993,40
BUS650,Operations Management,3,3,TBA,M 07:00 PM - 10:10 PM,NAC993,40
BUS650,Operations Management,3,4,Hsi,A 03:00 PM - 06:30 PM,NAC993,40
BUS685,International Business,3,1,MeI,S 07:00 PM - 10:10 PM,NAC602,40
BUS685,International Business,3,2,MeI,T 07:00 PM - 10:10 PM,NAC620,40
BUS685,International Business,3,3,ZkJ,R 07:00 PM - 10:10 PM,NAC507,40
BUS685,International Business,3,4,ZMU,W 07:00 PM - 10:10 PM,NAC619,40
BUS690,Strategic Management,3,1,MdS,S 07:00 PM - 10:10 PM,NAC990,40
BUS690,Strategic Management,3,2,MdS,R 07:00 PM - 10:10 PM,NAC990,40
BUS690,Strategic Management,3,3,Zkj,A 07:00 PM - 10:10 PM,NAC601,40
BUS700,Seminar,2,1,ZkJ,F 07:00 PM - 10:10 PM,NAC602,35
CE6207,"Shear Strength, Earth Dams, and Stability of Slopes",3,1,MMS4,T 07:00 PM - 10:10 PM,SAC313,40
CE6310,Climate Change and Disaster Impact on Infrastructure,3,1,Sji,W 07:00 PM - 10:10 PM,SAC313,40
CE6601,Advanced Project Planning and Management,3,1,SBC,F 09:00 AM - 12:00 PM,SAC208,40
CE6609,Procurement in construction,3,1,Sbc,A 07:00 PM - 10:10 PM,SAC313,40
CEE100,Introduction to Civil and Environmental Engineering,3,1,SRl,RA 08:00 AM - 09:30 AM,SAC313,40
CEE100,Introduction to Civil and Environmental Engineering,3,2,HASW,MW 08:00 AM - 09:30 AM,NAC604,40
CEE100,Introduction to Civil and Environmental Engineering,3,3,HASW,RA 04:20 PM - 05:50 PM,SAC313,40
CEE100,Introduction to Civil and Environmental Engineering,3,4,SRl,RA 09:40 AM - 11:10 AM,SAC313,40
CEE110,Computer Aided drawing (CAD) for Engineers,3,1,Sjd,M 08:00 AM - 11:00 AM,LAB1,34
CEE110,Computer Aided drawing (CAD) for Engineers,3,2,Sjd,W 08:00 AM - 11:00 AM,LAB1,34
CEE110,Computer Aided drawing (CAD) for Engineers,3,3,TTA,M 11:20 AM - 02:30 PM,LAB1,34
CEE110,Computer Aided drawing (CAD) for Engineers,3,4,SNF,S 01:00 PM - 04:10 PM,LAB1,34
CEE110,Computer Aided drawing (CAD) for Engineers,3,5,ASAA,R 02:40 PM - 05:50 PM,LAB1,34
CEE209,Environmental Chemistry,3,1,AMW,MW 01:00 PM - 02:30 PM,OAT602,60
CEE209,Environmental Chemistry,3,2,TBA,MW 11:20 AM - 12:50 PM,NAC413,40
CEE209L,Environmental Chemistry Lab,1,4,TBA,M 01:00 PM - 04:10 PM,LAB4,25
CEE209L,Environmental Chemistry Lab,1,5,TBA,M 09:40 AM - 12:50 PM,LAB4,25
CEE210,Engineering Machanics,3,1,NMSN,ST 09:40 AM - 11:10 AM,SAC304,40
CEE210,Engineering Machanics,3,2,NMSN,ST 02:40 PM - 04:10 PM,SAC313,40
CEE210,Engineering Machanics,3,3,TTA,ST 01:00 PM - 02:30 PM,SAC207,40
CEE210,Engineering Machanics,3,4,TTA,ST 04:20 PM - 05:50 PM,SAC207,40
CEE211,Fluid Mechanics,3,1,Nmr,MW 09:40 AM - 11:10 AM,SAC313,40
CEE211,Fluid Mechanics,3,3,Nmr,ST 09:40 AM - 11:10 AM,SAC313,40
CEE211L,Fluid Mechanics Lab,1,2,Nmr,T 11:20 AM - 02:30 PM,B118,25
CEE211L,Fluid Mechanics Lab,1,3,Nmr,T 02:40 PM - 05:50 PM,B118,25
